,Unnamed: 0,station_id,stationame,month_beginning,avg_weekday_rides,avg_saturday_rides,avg_sunday_holiday_rides,monthtotal,line
15425,15745,41190,Jarvis,2010-04-01,1475.0,1213.3,901.0,40908,red
15426,15746,40100,Morse,2010-04-01,4244.3,3178.0,2357.5,115516,red
15427,15747,41300,Loyola,2010-04-01,5511.0,4305.5,2890.8,150028,red
15428,15748,40760,Granville,2010-04-01,3915.1,3263.8,2196.0,107971,red
15429,15749,40880,Thorndale,2010-04-01,2842.9,1921.3,1387.8,75779,red
15430,15750,41380,Bryn Mawr,2010-04-01,4697.4,3239.5,2295.0,125480,red
15431,15751,40340,Berwyn,2010-04-01,3427.8,2508.3,1830.0,92765,red
15432,15752,41200,Argyle,2010-04-01,2666.5,2132.0,1542.3,73359,red
15433,15753,40770,Lawrence,2010-04-01,3527.2,2978.0,2052.5,97720,red
15434,15754,40540,Wilson,2010-04-01,6028.2,3743.0,2312.8,156843,red
15435,15755,40080,Sheridan,2010-04-01,5106.0,3569.8,2462.8,136463,red
15436,15756,41420,Addison-North Main,2010-04-01,9400.0,8087.5,6375.5,264653,red
15437,15757,41320,Belmont-North Main,2010-04-01,11640.0,10313.5,6923.5,325027,red
15438,15758,41220,Fullerton,2010-04-01,13749.8,8818.5,5937.8,361521,red
15439,15759,40650,North/Clybourn,2010-04-01,4355.5,3704.0,2612.8,121087,red
15440,15760,40630,Clark/Division,2010-04-01,7389.5,6243.8,4305.3,204764,red
15441,15761,41450,Chicago/State,2010-04-01,14216.1,12661.0,8088.8,395753,red
15442,15762,40330,Grand/State,2010-04-01,9041.0,9451.5,6038.8,260863,red
15443,15763,41660,Lake/State,2010-04-01,17409.3,10409.8,6602.3,451052,red
15444,15764,41090,Monroe/State,2010-04-01,9742.5,4291.8,2394.5,241079,red
15445,15765,40560,Jackson/State,2010-04-01,13081.2,4972.8,3060.0,319918,red
15446,15766,41490,Harrison,2010-04-01,4352.8,3296.0,2104.8,117364,red
15447,15767,41400,Roosevelt,2010-04-01,10241.4,8138.0,5826.3,281167,red
15448,15768,41000,Cermak-Chinatown,2010-04-01,3530.0,3805.3,2483.8,102815,red
15449,15769,40190,Sox-35th-Dan Ryan,2010-04-01,5389.0,5216.8,3534.0,153560,red
15450,15770,41230,47th-Dan Ryan,2010-04-01,3405.7,2367.3,1705.5,91216,red
15451,15771,41170,Garfield-Dan Ryan,2010-04-01,4172.8,3285.8,2048.5,113138,red
15452,15772,40910,63rd-Dan Ryan,2010-04-01,3698.8,2521.0,1934.8,99196,red
15453,15773,40990,69th,2010-04-01,5837.5,4177.5,3111.5,157581,red
15454,15774,40240,79th,2010-04-01,7920.8,5702.0,4033.3,213198,red
15455,15775,41430,87th,2010-04-01,5140.1,3673.8,2434.0,137514,red
15456,15776,40450,95th/Dan Ryan,2010-04-01,12896.9,7734.0,5652.8,337279,red
15466,15786,40890,O'Hare Airport,2010-04-01,8536.3,6543.8,7600.0,244374,blue
15467,15787,40820,Rosemont,2010-04-01,4320.8,2214.0,1433.3,109646,blue
15468,15788,40230,Cumberland,2010-04-01,4542.1,2141.3,1452.8,114303,blue
15469,15789,40750,Harlem-O'Hare,2010-04-01,2703.5,1158.8,775.8,67216,blue
15470,15790,41280,Jefferson Park,2010-04-01,5826.3,2803.0,2080.5,147713,blue
15471,15791,41330,Montrose-O'Hare,2010-04-01,1979.9,838.0,610.5,49351,blue
15472,15792,40550,Irving Park-O'Hare,2010-04-01,4020.6,2046.5,1537.5,102789,blue
15473,15793,41240,Addison-O'Hare,2010-04-01,2592.1,1094.5,787.8,64555,blue
15474,15794,40060,Belmont-O'Hare,2010-04-01,4655.1,2596.8,1932.0,120528,blue
15475,15795,41020,Logan Square,2010-04-01,5857.0,3280.3,2240.0,150935,blue
15476,15796,40570,California/Milwaukee,2010-04-01,3991.2,2317.0,1619.0,103551,blue
15477,15797,40670,Western/Milwaukee,2010-04-01,4362.4,2166.0,1545.3,110818,blue
15478,15798,40590,Damen/Milwaukee,2010-04-01,5198.4,3604.0,2320.5,138063,blue
15479,15799,40320,Division/Milwaukee,2010-04-01,5211.6,2714.0,1812.5,132761,blue
15480,15800,41410,Chicago/Milwaukee,2010-04-01,3556.3,1739.5,1233.0,90128,blue
15481,15801,40490,Grand/Milwaukee,2010-04-01,1905.4,904.5,642.8,48107,blue
15482,15802,40370,Washington/Dearborn,2010-04-01,7643.7,2909.5,1664.5,186457,blue
15483,15803,40790,Monroe/Dearborn,2010-04-01,5780.5,1652.8,1135.0,138322,blue
15484,15804,40070,Jackson/Dearborn,2010-04-01,7754.8,2885.5,1855.0,189567,blue
15485,15805,41340,LaSalle,2010-04-01,2880.4,969.0,658.3,69877,blue
15486,15806,40430,Clinton-Forest Park,2010-04-01,2858.7,1016.5,848.0,70349,blue
15487,15807,40350,UIC-Halsted,2010-04-01,5678.0,1991.8,1178.8,137599,blue
15489,15809,40810,Medical Center,2010-04-01,3198.9,1084.0,844.8,78090,blue
15490,15810,40220,Western-Forest Park,2010-04-01,1520.1,875.0,629.0,39459,blue
15491,15811,40250,Kedzie-Homan-Forest Park,2010-04-01,1855.8,1074.5,786.3,48270,blue
15492,15812,40920,Pulaski-Forest Park,2010-04-01,1724.3,1263.0,975.3,46887,blue
15493,15813,40970,Cicero-Forest Park,2010-04-01,1245.5,781.0,561.8,32771,blue
15494,15814,40010,Austin-Forest Park,2010-04-01,1973.5,931.8,667.0,49813,blue
15495,15815,40180,Oak Park-Forest Park,2010-04-01,1772.5,649.5,420.0,43274,blue
15496,15816,40980,Harlem-Forest Park,2010-04-01,1032.9,521.8,373.3,26303,blue
15509,15829,40020,Harlem-Lake,2010-04-01,3741.1,2140.0,1368.3,96338,green
15510,15830,41350,Oak Park-Lake,2010-04-01,1627.7,846.3,617.5,41665,green
15511,15831,40610,Ridgeland,2010-04-01,1387.2,499.3,311.5,33762,green
15512,15832,41260,Austin-Lake,2010-04-01,2070.5,1034.3,721.5,52573,green
15513,15833,40280,Central-Lake,2010-04-01,2409.5,1485.0,1093.3,63323,green
15514,15834,40700,Laramie,2010-04-01,1378.6,832.0,610.5,36099,green
15515,15835,40480,Cicero-Lake,2010-04-01,1434.9,902.5,664.0,37833,green
15516,15836,40030,Pulaski-Lake,2010-04-01,2098.2,1327.5,944.5,55248,green
15517,15837,41670,Conservatory,2010-04-01,917.7,611.8,372.3,24126,green
15518,15838,41070,Kedzie-Lake,2010-04-01,1423.0,792.3,598.0,36868,green
15519,15839,41360,California-Lake,2010-04-01,1157.5,626.3,427.3,29680,green
15520,15840,40170,Ashland-Lake,2010-04-01,2409.0,1110.0,856.3,60863,green
15521,15841,41160,Clinton-Lake,2010-04-01,4214.0,1421.8,996.8,102381,green
15522,15842,41120,35-Bronzeville-IIT,2010-04-01,2166.6,1367.8,882.5,56666,green
15525,15845,41080,47th-South Elevated,2010-04-01,1281.5,865.5,497.8,33647,green
15527,15847,40510,Garfield-South Elevated,2010-04-01,1299.5,799.5,553.5,34002,green
15529,15849,40720,East 63rd-Cottage Grove,2010-04-01,1231.4,750.0,495.3,32072,green
15530,15850,40940,Halsted/63rd,2010-04-01,859.5,439.0,335.0,22006,green
15532,15852,41290,Kimball,2010-04-01,4017.1,2485.8,1610.8,104763,brown
15533,15853,41180,Kedzie-Brown,2010-04-01,1898.3,1246.3,909.0,50384,brown
15534,15854,40870,Francisco,2010-04-01,1355.8,689.3,421.0,34269,brown
15535,15855,41010,Rockwell,2010-04-01,1630.2,917.0,508.3,41566,brown
15536,15856,41480,Western-Brown,2010-04-01,3726.1,2547.5,1628.8,98680,brown
15537,15857,40090,Damen-Brown,2010-04-01,2077.5,1247.5,760.0,53735,brown
15538,15858,41500,Montrose-Brown,2010-04-01,2258.5,1290.0,784.5,57985,brown
15539,15859,41460,Irving Park-Brown,2010-04-01,2496.5,1477.0,843.8,64205,brown
15540,15860,41440,Addison-Brown,2010-04-01,2261.8,1149.5,637.3,56906,brown
15541,15861,41310,Paulina,2010-04-01,2326.9,1420.5,871.3,60358,brown
15542,15862,40360,Southport,2010-04-01,2878.6,1727.5,1068.3,74513,brown
15543,15863,41210,Wellington,2010-04-01,2394.5,1166.8,680.0,60066,brown
15544,15864,40530,Diversey,2010-04-01,4860.0,2821.3,1707.8,125036,brown
15545,15865,40660,Armitage,2010-04-01,3873.5,2071.0,1180.3,98223,brown
15546,15866,40800,Sedgwick,2010-04-01,3450.0,2123.3,1440.0,90152,brown
15547,15867,40710,Chicago/Franklin,2010-04-01,5675.0,2655.5,1674.0,142168,brown
15548,15868,40460,Merchandise Mart,2010-04-01,6117.6,1637.8,761.0,144183,brown
15556,15876,40730,Washington/Wells,2010-04-01,6504.7,1213.0,870.8,151438,brown
15557,15877,40040,Quincy/Wells,2010-04-01,7058.2,1530.5,1311.5,166648,brown
15558,15878,40160,LaSalle/Van Buren,2010-04-01,2894.9,465.8,316.8,66817,brown
15559,15879,40850,Library,2010-04-01,4337.3,1968.5,1254.8,108313,brown
15560,15880,40680,Adams/Wabash,2010-04-01,7864.2,3086.0,1864.3,192814,green
15561,15883,40260,State/Lake,2010-04-01,9267.8,5244.8,3540.8,239033,green
15562,15884,40380,Clark/Lake,2010-04-01,18106.4,5340.5,3921.3,435387,blue
15563,15885,40900,Howard,2010-05-01,6249.5,4415.2,3298.3,166855,red
15564,15886,41190,Jarvis,2010-05-01,1460.8,1237.6,950.3,41105,red
15565,15887,40100,Morse,2010-05-01,4205.2,3284.0,2512.7,115600,red
15566,15888,41300,Loyola,2010-05-01,4794.9,4113.4,2743.8,132927,red
15567,15889,40760,Granville,2010-05-01,3640.4,2959.8,2128.3,100377,red
15568,15890,40880,Thorndale,2010-05-01,2897.1,2037.6,1507.0,77171,red
15569,15891,41380,Bryn Mawr,2010-05-01,4660.5,3419.8,2504.8,125337,red
15570,15892,40340,Berwyn,2010-05-01,3357.2,2561.0,1952.3,91662,red
15571,15893,41200,Argyle,2010-05-01,2642.3,2223.2,1704.2,74187,red
15572,15894,40770,Lawrence,2010-05-01,3342.1,2594.6,1914.7,91302,red
15573,15895,40540,Wilson,2010-05-01,5591.0,3767.6,2463.3,145438,red
15574,15896,40080,Sheridan,2010-05-01,5045.7,3750.6,2726.5,136026,red
15575,15897,41420,Addison-North Main,2010-05-01,10048.3,11198.6,8866.2,310156,red
15576,15898,41320,Belmont-North Main,2010-05-01,11514.5,10742.6,7787.3,330726,red
15577,15899,41220,Fullerton,2010-05-01,13759.7,9192.2,6448.2,359844,red
15578,15900,40650,North/Clybourn,2010-05-01,4385.0,3840.4,2727.5,123266,red
15579,15901,40630,Clark/Division,2010-05-01,7568.3,6507.0,5018.0,214008,red
15580,15902,41450,Chicago/State,2010-05-01,13828.0,13298.4,9051.7,397362,red
15581,15903,40330,Grand/State,2010-05-01,9527.4,10570.6,7685.5,289514,red
15582,15904,41660,Lake/State,2010-05-01,16503.8,10959.4,7440.8,429518,red
15583,15905,41090,Monroe/State,2010-05-01,9784.4,4843.2,3025.5,238056,red
15584,15906,40560,Jackson/State,2010-05-01,12525.5,5226.8,3373.3,296884,red
15585,15907,41490,Harrison,2010-05-01,3825.3,3004.8,1892.3,102884,red
15586,15908,41400,Roosevelt,2010-05-01,10311.1,8445.8,6307.0,286293,red
15587,15909,41000,Cermak-Chinatown,2010-05-01,3646.8,3754.2,2764.8,108296,red
15588,15910,40190,Sox-35th-Dan Ryan,2010-05-01,5304.8,4452.0,3168.8,147369,red
15589,15911,41230,47th-Dan Ryan,2010-05-01,3492.6,2388.4,1759.5,92350,red
15590,15912,41170,Garfield-Dan Ryan,2010-05-01,4273.3,3270.4,2196.2,114995,red
15591,15913,40910,63rd-Dan Ryan,2010-05-01,3683.5,2660.8,2085.3,99485,red
15592,15914,40990,69th,2010-05-01,5903.8,4404.6,3234.8,159508,red
15593,15915,40240,79th,2010-05-01,7964.0,5880.2,4289.2,214416,red
15594,15916,41430,87th,2010-05-01,5222.5,3886.6,2593.2,139441,red
15595,15917,40450,95th/Dan Ryan,2010-05-01,13054.2,8018.6,6016.0,337272,red
15605,15927,40890,O'Hare Airport,2010-05-01,9030.0,7506.6,8451.5,268841,blue
15606,15928,40820,Rosemont,2010-05-01,4575.0,2825.4,2088.0,118154,blue
15607,15929,40230,Cumberland,2010-05-01,4495.1,2680.0,1896.5,114680,blue
15608,15930,40750,Harlem-O'Hare,2010-05-01,2728.4,1315.2,862.2,66317,blue
15609,15931,41280,Jefferson Park,2010-05-01,5923.9,3149.6,2310.8,148090,blue
15610,15932,41330,Montrose-O'Hare,2010-05-01,1959.6,933.6,686.0,47976,blue
15611,15933,40550,Irving Park-O'Hare,2010-05-01,4045.9,2211.8,1599.3,101572,blue
15612,15934,41240,Addison-O'Hare,2010-05-01,2665.6,1315.0,998.0,65875,blue
15613,15935,40060,Belmont-O'Hare,2010-05-01,4551.2,2816.8,2073.7,117549,blue
15614,15936,41020,Logan Square,2010-05-01,5694.7,3378.2,2420.0,145304,blue
15615,15937,40570,California/Milwaukee,2010-05-01,3931.4,2278.2,1610.8,99683,blue
15616,15938,40670,Western/Milwaukee,2010-05-01,4315.1,2229.0,1602.2,107060,blue
15617,15939,40590,Damen/Milwaukee,2010-05-01,5225.1,3593.2,2580.7,137951,blue
15618,15940,40320,Division/Milwaukee,2010-05-01,5237.9,2652.6,1924.2,129566,blue
15619,15941,41410,Chicago/Milwaukee,2010-05-01,3508.9,1748.0,1243.0,86375,blue
15620,15942,40490,Grand/Milwaukee,2010-05-01,1925.3,1014.6,788.7,48310,blue
15621,15943,40370,Washington/Dearborn,2010-05-01,7781.2,3421.0,2146.0,185604,blue
15622,15944,40790,Monroe/Dearborn,2010-05-01,5683.3,1783.6,1346.7,130664,blue
15623,15945,40070,Jackson/Dearborn,2010-05-01,7411.3,2991.4,2135.8,175997,blue
15624,15946,41340,LaSalle,2010-05-01,2614.3,899.0,667.3,60784,blue
15625,15947,40430,Clinton-Forest Park,2010-05-01,2841.2,1080.4,973.8,68069,blue
15626,15948,40350,UIC-Halsted,2010-05-01,3209.7,1466.6,973.0,77364,blue
15628,15950,40810,Medical Center,2010-05-01,2945.1,939.0,665.5,67590,blue
15629,15951,40220,Western-Forest Park,2010-05-01,1547.2,945.4,681.0,39757,blue
15630,15952,40250,Kedzie-Homan-Forest Park,2010-05-01,1939.8,1165.4,894.3,49988,blue
15631,15953,40920,Pulaski-Forest Park,2010-05-01,1743.8,1280.6,1054.7,47606,blue
15632,15954,40970,Cicero-Forest Park,2010-05-01,1268.3,824.2,594.3,33053,blue
15633,15955,40010,Austin-Forest Park,2010-05-01,1958.9,1029.2,770.3,48945,blue
15634,15956,40180,Oak Park-Forest Park,2010-05-01,1722.7,713.4,498.0,41009,blue
15635,15957,40980,Harlem-Forest Park,2010-05-01,1011.0,575.8,431.0,25685,blue
15648,15970,40020,Harlem-Lake,2010-05-01,3771.0,2430.4,1614.5,97258,green
15649,15971,41350,Oak Park-Lake,2010-05-01,1657.9,1038.8,702.0,42563,green
15650,15972,40610,Ridgeland,2010-05-01,1403.4,565.0,384.7,33200,green
15651,15973,41260,Austin-Lake,2010-05-01,2067.2,1155.4,771.3,51749,green
15652,15974,40280,Central-Lake,2010-05-01,2452.5,1590.2,1167.8,64007,green
15653,15975,40700,Laramie,2010-05-01,1452.1,911.2,671.2,37625,green
15654,15976,40480,Cicero-Lake,2010-05-01,1464.7,991.8,724.0,38596,green
15655,15977,40030,Pulaski-Lake,2010-05-01,2101.1,1393.8,1010.3,55053,green
15656,15978,41670,Conservatory,2010-05-01,962.0,615.4,442.2,24970,green
15657,15979,41070,Kedzie-Lake,2010-05-01,1479.1,869.0,645.2,37798,green
15658,15980,41360,California-Lake,2010-05-01,1185.0,651.4,448.0,29644,green
15659,15981,40170,Ashland-Lake,2010-05-01,2370.6,1206.8,827.0,58408,green
15660,15982,41160,Clinton-Lake,2010-05-01,4109.0,1553.2,1021.5,96075,green
15661,15983,41120,35-Bronzeville-IIT,2010-05-01,1925.1,1128.0,703.8,48365,green
15664,15986,41080,47th-South Elevated,2010-05-01,1285.7,889.8,573.3,33603,green
15666,15988,40510,Garfield-South Elevated,2010-05-01,1296.3,813.2,600.8,33596,green
15668,15990,40720,East 63rd-Cottage Grove,2010-05-01,1249.7,730.8,539.7,31885,green
15669,15991,40940,Halsted/63rd,2010-05-01,805.7,470.4,359.3,20621,green
15671,15993,41290,Kimball,2010-05-01,3934.7,2582.8,1703.0,101826,brown
15672,15994,41180,Kedzie-Brown,2010-05-01,1917.1,1310.6,950.7,50599,brown
15673,15995,40870,Francisco,2010-05-01,1385.3,786.4,501.5,34647,brown
15674,15996,41010,Rockwell,2010-05-01,1621.5,948.2,581.2,40658,brown
15675,15997,41480,Western-Brown,2010-05-01,3741.3,2671.4,1752.0,98694,brown
15676,15998,40090,Damen-Brown,2010-05-01,2121.1,1314.8,838.0,54024,brown
15677,15999,41500,Montrose-Brown,2010-05-01,2208.1,1410.0,927.0,56773,brown
15678,16000,41460,Irving Park-Brown,2010-05-01,2547.3,1549.4,990.0,64632,brown
15679,16001,41440,Addison-Brown,2010-05-01,2297.2,1203.2,706.3,56197,brown
15680,16002,41310,Paulina,2010-05-01,2305.4,1482.4,940.7,59163,brown
15681,16003,40360,Southport,2010-05-01,2862.6,1859.8,1228.8,73923,brown
15682,16004,41210,Wellington,2010-05-01,2390.9,1227.8,781.2,58643,brown
15683,16005,40530,Diversey,2010-05-01,4783.4,2827.8,1870.0,121026,brown
15684,16006,40660,Armitage,2010-05-01,4021.7,2187.6,1362.0,99543,brown
15685,16007,40800,Sedgwick,2010-05-01,3605.0,2418.6,1806.5,95032,brown
15686,16008,40710,Chicago/Franklin,2010-05-01,5670.7,2718.2,1707.5,137249,brown
15687,16009,40460,Merchandise Mart,2010-05-01,5833.1,2003.0,1203.5,133897,brown
15695,16017,40730,Washington/Wells,2010-05-01,6536.6,1400.4,815.5,142626,brown
15696,16018,40040,Quincy/Wells,2010-05-01,7069.3,1735.0,1415.3,158552,brown
15697,16019,40160,LaSalle/Van Buren,2010-05-01,2920.8,498.0,338.8,62938,brown
15698,16020,40850,Library,2010-05-01,4047.1,1961.4,1337.2,98771,brown
15699,16021,40680,Adams/Wabash,2010-05-01,7695.3,3361.2,2237.3,184136,green
15700,16024,40260,State/Lake,2010-05-01,8801.2,5877.2,4206.0,230646,green
15701,16025,40380,Clark/Lake,2010-05-01,18182.6,6155.8,4618.5,422142,blue
15702,16026,40900,Howard,2010-06-01,6327.6,4578.5,3602.5,171932,red
15703,16027,41190,Jarvis,2010-06-01,1448.6,1224.3,1057.5,40996,red
15704,16028,40100,Morse,2010-06-01,4248.0,3373.0,2797.8,118138,red
15705,16029,41300,Loyola,2010-06-01,4714.1,3758.0,2865.5,130204,red
15706,16030,40760,Granville,2010-06-01,3580.4,2873.0,2261.8,99307,red
15707,16031,40880,Thorndale,2010-06-01,2749.5,2097.0,1618.8,75352,red
15708,16032,41380,Bryn Mawr,2010-06-01,4688.6,3527.0,2815.3,128519,red
15709,16033,40340,Berwyn,2010-06-01,3403.1,2823.5,2412.3,95812,red
15710,16034,41200,Argyle,2010-06-01,2700.8,2197.0,1871.0,75690,red
15711,16035,40770,Lawrence,2010-06-01,3385.8,2738.3,2049.3,93637,red
15712,16036,40540,Wilson,2010-06-01,5688.2,3869.8,3453.3,154432,red
15713,16037,40080,Sheridan,2010-06-01,5016.2,3911.3,3356.5,139427,red
15714,16038,41420,Addison-North Main,2010-06-01,9755.6,11511.8,11309.8,305909,red
15715,16039,41320,Belmont-North Main,2010-06-01,11756.9,10742.3,12718.3,352494,red
15716,16040,41220,Fullerton,2010-06-01,11612.4,8312.8,6619.8,315202,red
15717,16041,40650,North/Clybourn,2010-06-01,4402.0,3819.3,2853.8,123536,red
15718,16042,40630,Clark/Division,2010-06-01,7619.1,7074.3,5256.8,216945,red
15719,16043,41450,Chicago/State,2010-06-01,14867.1,12977.5,8652.8,413597,red
15720,16044,40330,Grand/State,2010-06-01,10246.5,10346.8,7346.3,296196,red
15721,16045,41660,Lake/State,2010-06-01,17354.0,10364.3,7697.0,454034,red
15722,16046,41090,Monroe/State,2010-06-01,10296.6,4850.8,3317.8,259199,red
15723,16047,40560,Jackson/State,2010-06-01,12032.2,6032.0,4416.8,306504,red
15724,16048,41490,Harrison,2010-06-01,3132.6,2943.0,2180.0,89410,red
15725,16049,41400,Roosevelt,2010-06-01,10475.0,9052.0,6812.8,293908,red
15726,16050,41000,Cermak-Chinatown,2010-06-01,3647.0,3488.8,2813.8,105444,red
15727,16051,40190,Sox-35th-Dan Ryan,2010-06-01,5989.6,5238.5,4440.0,170486,red
15728,16052,41230,47th-Dan Ryan,2010-06-01,3410.9,2394.8,1876.5,92124,red
15729,16053,41170,Garfield-Dan Ryan,2010-06-01,4219.9,3237.3,2374.8,115286,red
15730,16054,40910,63rd-Dan Ryan,2010-06-01,3575.9,2617.5,2160.0,97779,red
15731,16055,40990,69th,2010-06-01,6004.5,4439.8,3399.0,163455,red
15732,16056,40240,79th,2010-06-01,7946.0,5940.5,4491.8,216541,red
15733,16057,41430,87th,2010-06-01,5290.9,3800.8,2742.3,142572,red
15734,16058,40450,95th/Dan Ryan,2010-06-01,12956.1,8125.0,6250.5,342536,red
15744,16068,40890,O'Hare Airport,2010-06-01,9668.9,8025.5,8543.5,278992,blue
15745,16069,40820,Rosemont,2010-06-01,4970.5,3102.3,2276.0,130865,blue
15746,16070,40230,Cumberland,2010-06-01,5047.4,3224.5,2314.8,133199,blue
15747,16071,40750,Harlem-O'Hare,2010-06-01,2861.8,1388.8,965.0,72374,blue
15748,16072,41280,Jefferson Park,2010-06-01,6112.2,3229.3,2370.5,156868,blue
15749,16073,41330,Montrose-O'Hare,2010-06-01,2053.9,994.8,764.3,52222,blue
15750,16074,40550,Irving Park-O'Hare,2010-06-01,4212.0,2363.5,1744.3,109095,blue
15751,16075,41240,Addison-O'Hare,2010-06-01,2638.7,1357.8,1032.0,67611,blue
15752,16076,40060,Belmont-O'Hare,2010-06-01,4677.0,2823.0,2196.0,122970,blue
15753,16077,41020,Logan Square,2010-06-01,5841.3,3577.8,2473.8,152714,blue
15754,16078,40570,California/Milwaukee,2010-06-01,4011.1,2486.5,1732.8,105121,blue
15755,16079,40670,Western/Milwaukee,2010-06-01,4418.7,2439.0,1776.5,114074,blue
15756,16080,40590,Damen/Milwaukee,2010-06-01,5509.4,3884.0,2813.5,147996,blue
15757,16081,40320,Division/Milwaukee,2010-06-01,5196.0,2856.0,2125.8,134240,blue
15758,16082,41410,Chicago/Milwaukee,2010-06-01,3579.1,1961.3,1420.3,92266,blue
15759,16083,40490,Grand/Milwaukee,2010-06-01,2017.2,1109.5,816.8,52083,blue
15760,16084,40370,Washington/Dearborn,2010-06-01,8554.0,2932.5,1910.3,207559,blue
15761,16085,40790,Monroe/Dearborn,2010-06-01,5989.9,2140.5,1550.8,146542,blue
15762,16086,40070,Jackson/Dearborn,2010-06-01,7862.8,4032.8,3009.3,201149,blue
15763,16087,41340,LaSalle,2010-06-01,2403.6,900.3,728.3,59393,blue
15764,16088,40430,Clinton-Forest Park,2010-06-01,2996.5,1182.5,1025.3,74755,blue
15765,16089,40350,UIC-Halsted,2010-06-01,3274.1,1428.5,1055.8,81967,blue
15767,16091,40810,Medical Center,2010-06-01,2982.1,942.0,670.3,72055,blue
15768,16092,40220,Western-Forest Park,2010-06-01,1547.9,967.0,726.0,40825,blue
15769,16093,40250,Kedzie-Homan-Forest Park,2010-06-01,1973.8,1073.3,1010.3,51757,blue
15770,16094,40920,Pulaski-Forest Park,2010-06-01,1781.4,1380.3,1097.5,49102,blue
15771,16095,40970,Cicero-Forest Park,2010-06-01,1293.6,879.3,644.5,34554,blue
15772,16096,40010,Austin-Forest Park,2010-06-01,1986.0,1031.0,821.8,51102,blue
15773,16097,40180,Oak Park-Forest Park,2010-06-01,1857.7,794.0,611.8,46492,blue
15774,16098,40980,Harlem-Forest Park,2010-06-01,1069.2,624.0,482.8,27950,blue
15787,16111,40020,Harlem-Lake,2010-06-01,3986.2,2370.3,1774.5,104275,green
15788,16112,41350,Oak Park-Lake,2010-06-01,1715.5,942.5,800.8,44713,green
15789,16113,40610,Ridgeland,2010-06-01,1480.8,614.3,428.0,36747,green
15790,16114,41260,Austin-Lake,2010-06-01,2105.1,1232.8,874.3,54741,green
15791,16115,40280,Central-Lake,2010-06-01,2442.8,1551.5,1192.0,64716,green
15792,16116,40700,Laramie,2010-06-01,1450.8,971.0,694.0,38577,green
15793,16117,40480,Cicero-Lake,2010-06-01,1473.0,989.0,787.5,39512,green
15794,16118,40030,Pulaski-Lake,2010-06-01,2127.2,1384.5,1078.3,56650,green
15795,16119,41670,Conservatory,2010-06-01,944.7,639.0,496.5,25325,green
15796,16120,41070,Kedzie-Lake,2010-06-01,1406.6,876.8,657.8,37083,green
15797,16121,41360,California-Lake,2010-06-01,1170.5,675.8,509.8,30492,green
15798,16122,40170,Ashland-Lake,2010-06-01,2424.6,1122.3,884.8,61369,green
15799,16123,41160,Clinton-Lake,2010-06-01,4294.8,1587.3,1154.5,105453,green
15800,16124,41120,35-Bronzeville-IIT,2010-06-01,1915.7,1167.5,842.5,50185,green
15803,16127,41080,47th-South Elevated,2010-06-01,1322.5,883.8,625.5,35133,green
